smiles,dipm,gap,lumo,combined,pce_1,pce_2,sas
c1sc(-c2sc(c3Cccc23)-c2sc(-c3ncncn3)c3[nH]ccc23)c2cc[nH]c12,7.411,1.2234255796259998,-8.1302,16.5412,3.887435827752007,0.0,3.995520186584344
c1ccc2c(c1)oc1c2c2c[nH]cc2c2cc(-c3cccc4nsnc34)c3cocc3c12,3.207,1.196274592979,-8.2249,12.4319,4.606671971744123,0.0,3.371604530857475
c1Cc(cc1)-c1sc(-c2ccc([se]2)-c2scc3[nH]ccc23)c2[se]ccc12,2.864,1.264077745198,-7.8987,11.7627,2.205195867923904,0.0,4.47713303975952
[nH]1c2ccc3cscc3c2c2c3cscc3c3C=C([SiH2]c3c12)C1=CC=C[SiH2]1,3.3360000000000003,1.287679777669,-7.8844,12.2204,2.208788831461173,0.0,4.709026816538877
c1sc(-c2ccc3cc4c(cc3c2)c2nsnc2c2ccc3=CCC=c3c42)c2sccc12,3.403,1.494151049417,-8.082,12.485,4.060668997472336,0.0,3.592439146242091
[nH]1c2cc(sc2c2oc3ccc4cocc4c3c12)-c1cccc2=CCC=c12,1.704,1.532992225726,-7.7264,10.4304,2.0506897973375207,0.0,3.6839379276499873
c1sc(-c2ccc(nc2)-c2ccc(-c3scc4occc34)c3c[SiH2]cc23)c2sccc12,2.687,1.18953284127,-8.1708,11.8578,4.110399868091184,0.0,4.058652586977087
c1ccc(o1)-c1sc(-c2sc(-c3scc4sccc34)c3cc[SiH2]c23)c2[se]ccc12,3.006,1.3989215196020002,-8.0764,12.0824,3.92501955261783,0.0,4.59439754751592
c1cnc2c3ccc4cc(oc4c3c3=CCC=c3c2c1)-c1cccc2ccccc12,2.803,2.1565325661770003,-7.5911,11.3941,1.770131000360421,0.0,2.951878648122806
c1ccc2c(c1)sc1cc3C=C([SiH2]c3cc21)c1ncncn1,3.241,1.965227015212,-8.3176,12.5586,4.300934660653062,0.0,3.5594289515923503
[nH]1c2ccc3ccccc3c2c2ccc3cc(-c4ccccc4)c4ccccc4c3c12,1.794,1.4167689048410002,-7.7225,10.5165,1.6551236243581129,0.0,2.2430719418157974
[nH]1c(cc2c3nsnc3c3cc4ccccc4cc3c12)C1=CC=C[SiH2]1,3.697,1.88779505196,-7.7223,12.4193,2.3399868285129646,0.0,3.667904159253565
c1sc(-c2ncc(-c3cnc(-c4ccccn4)c4nsnc34)c3nsnc23)c2ccsc12,2.131,0.913190897539,-8.9071,12.0381,0.0,17.017721262175726,3.611898761626706
c1cc2c(o1)c1cc3[SiH2]C(=Cc3cc1c1=C[SiH2]C=c21)c1scc2cc[se]c12,0.455,1.521476571071,-7.9081,9.3631,3.0475392034468225,0.0,5.147226816538877
c1ccc(-c2cnc3c(cnc4c5c(ccc6=CCC=c56)c5=CCC=c5c34)c2)c2nsnc12,0.927,0.8302584005060001,-8.4036,10.275258400506,4.483505353182293,0.0,3.796723562880637
c1ccc(-c2[SiH2]c(cc2)-c2sc(-c3cccc4nsnc34)c3cc[nH]c23)c2cocc12,4.187,0.911369156267,-8.2717,13.4587,3.5463122139725343,0.0,4.024742909557733
[nH]1cccc1C1=Cc2[nH]c3c(c2[SiH2]1)c1=C[SiH2]C=c1c1ccc2cscc2c31,2.592,1.161517943351,-7.7649,11.3569,0.5005807704022551,0.0,4.768513996026056
c1ccc(o1)-c1sc(-c2sc(-c3scc4nccnc34)c3ccoc23)c2nccnc12,1.406,0.8388628718350001,-8.7093,11.068562871835,8.454560546096403,0.0,3.598425787969644
[nH]1c(ccc1-c1sc(-c2Cccc2)c2[se]ccc12)-c1ccco1,1.773,1.586572912079,-7.7039,10.4769,2.0537601899719684,0.0,3.858645458592563
c1sc(-c2sc(-c3ccc(s3)-c3cccc4c[SiH2]cc34)c3cc[nH]c23)c2nccnc12,2.62,0.901022920474,-8.3913,12.0113,4.863318498217872,0.0,4.045008914520512
c1ccc(o1)-c1cc2ncc3c(sc4ccc5=CCC=c5c34)c2c2nsnc12,2.218,1.393812008867,-8.325,11.543,5.682678431430348,0.0,3.597303698508817
c1cc2cc3c(cc2cn1)c1[SiH2]C(=Cc1c1ccccc31)c1nccc2nsnc12,3.153,1.278893348977,-8.6579,12.8109,8.46320129626365,0.0,3.499066340430498
[nH]1c2ccc3nsnc3c2c2[se]c3cc(ncc3c12)-c1scc2ccsc12,3.1830000000000003,1.6456592969530002,-8.1574,12.3404,4.424243288913742,0.0,3.893919124231184
c1cc2ncc3c4[SiH2]C(=Cc4oc3c2s1)c1cncc2nsnc12,1.109,1.346732303888,-8.7995,10.9085,9.499190445256689,11.593365495585774,4.088892419374633
c1ccc(cn1)-c1cc2c3cocc3c3c4cnccc4cnc3c2c2ccccc12,1.3730000000000002,1.933212588617,-7.9727,10.3457,3.1593096319990903,0.0,2.979181122957238
c1cc2c3cocc3c3c(c4cscc4c4cc(-c5scc6ccoc56)c5nsnc5c34)c2s1,0.878,1.297787369923,-8.3686,10.2466,6.006065796896984,0.0,3.962248965726184
c1cnc(C2=Cc3cnc4c(ccc5ccc6nsnc6c45)c3[SiH2]2)c2nsnc12,2.595,0.987236797847,-8.7201,12.3151,9.092610129077746,0.0,3.905099404279847
c1sc(-c2cnc3c(c2)[se]c2c3c3cocc3c3ccc4c[nH]cc4c23)c2cc[nH]c12,3.312,1.730648312449,-7.5945,11.9065,1.7912936278590834,0.0,4.14105804603416
c1sc(C2=Cc3oc4c(c3C2)c2nsnc2c2ccc3c[nH]cc3c42)c2[SiH2]C=Cc12,3.131,1.548044767539,-7.8879,12.0189,2.968899314068981,0.0,4.6206432635074215
C1C(=Cc2c1c1cc3cnccc3cc1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,3.298,1.45961747685,-7.9839,12.2819,3.412232119375366,0.0,4.697302928484335
c1cnc(s1)-c1sc(-c2sc(-c3ncncn3)c3[nH]ccc23)c2ccCc12,3.306,1.350819000741,-8.446,12.752,6.617987461667255,0.0,3.7981584404705
c1ccc(cc1)-c1ccc(s1)-c1ncc(s1)-c1cccc2cscc12,0.272,1.787911720024,-8.0434,9.3154,3.677149932422144,0.0,2.607512159253565
c1sc(C2=Cc3c([SiH2]2)c2ccc4ccc5nsnc5c4c2c2=C[SiH2]C=c32)c2nccnc12,1.131,0.968547691239,-8.5209,10.6519,6.742074000771197,0.0,4.5616554923959365
c1ccc(s1)-c1cc2cc3oc4ccsc4c3cc2s1,0.5529999999999999,2.235303944842,-7.7615,9.3145,2.0398341127613797,0.0,2.8749450261606686
c1ccc(cc1)-c1cc2ccc3ccc4=CCC=c4c3c2c2=CCC=c12,1.953,1.944446670684,-7.4428,10.3958,1.4442550228067046,0.0,3.2763945782210566
c1ncc(s1)C1=Cc2c(C1)c1c3cocc3c3ccc4c[nH]cc4c3c1c1ccccc21,4.65,1.625803270043,-7.752999999999999,13.403,2.365937287429182,0.0,3.676143473165168
[nH]1cccc1C1=Cc2sc3cc4ccncc4cc3c2[SiH2]1,4.725,1.70676091591,-7.8937,13.6187,3.0814227217563923,0.0,3.7940699940585434
C1C=CC=C1c1cc2cnc3c4ncccc4oc3c2o1,4.11,2.2921379274810003,-7.7739,12.8839,1.9662203689310696,0.0,3.281430433618983
[SiH2]1C=CC=C1c1cc2cnc3c4sccc4ccc3c2c2cocc12,3.047,1.994456706571,-7.8146,11.8616,2.54724684250323,0.0,3.9633589284843342
c1Cc(cc1)-c1[SiH2]c(cc1)-c1cnc(s1)-c1cccc2ccccc12,1.956,1.405193950702,-8.0284,10.9844,3.608635889850955,0.0,3.48219031309972
[SiH2]1C=Cc2ncc3c(c12)c1cocc1c1cc(-c2nccs2)c2ccccc2c31,1.182,1.928979476003,-7.9409,10.1229,3.056074131333102,0.0,3.814671287568971
c1cc2c(s1)c1cc3c4nsnc4c(cc3cc1c1=C[SiH2]C=c21)-c1scc2occc12,3.415,1.407236282425,-8.3037,12.718699999999998,5.525661568206743,0.0,4.202835713527955
c1cc2sc3c(ncc4cc(-c5cccc6=CCC=c56)c5=CCC=c5c34)c2c2cscc12,2.702,1.54008749435,-7.9026,11.6046,3.041120530404264,0.0,3.920093953934399
[nH]1c2cc(ncc2c2c3c[nH]cc3c3ccoc3c12)-c1scc2[nH]ccc12,4.378,0.975985152685,-7.5253,12.9033,0.0,0.0,3.6405191242311847
c1ccc(nc1)C1=Cc2cnc3c(c2C1)c1=CCC=c1c1ccc2=CCC=c2c31,3.431,1.412506823449,-7.8054,12.2364,2.162549607998219,0.0,3.921332826030509
[nH]1c2cc(-c3scc4ccoc34)c3cscc3c2c2sc3ccc4=CCC=c4c3c12,5.349,1.470311368207,-7.8179,14.1669,2.4142471223948614,0.0,3.9433232635074216
[nH]1ccc2[nH]c3c4[nH]c(cc4c4nsnc4c3c12)-c1scc2[nH]ccc12,4.792,1.655615972014,-7.4333,13.2253,0.9485264087691696,0.0,3.8000809687536
c1ccc(nc1)-c1cc2sc3c(c4cocc4c4ccc5=CCC=c5c34)c2c2nsnc12,1.119,1.2242797955,-8.3297,10.4487,5.59168498483665,0.0,3.7949593385497824
c1cc2ccc3c(cnc4cc(ncc34)-c3cccc4ccccc34)c2o1,3.073,2.037563280575,-7.8632,11.9362,2.6286990878939047,0.0,2.491479807991867
c1cnc(s1)-c1cc2cnc3c(c4c[nH]cc4c4ccc5c[nH]cc5c34)c2[se]1,1.985,1.5093217607049998,-7.7619,10.7469,2.1884162811995624,0.0,4.013115236970355
C1C=CC=C1c1cc2[se]c3c4CC=Cc4[se]c3c2o1,1.3769999999999998,1.943822124795,-7.5949,9.9719,1.9064054320468076,0.0,4.701340441500226
[nH]1c(ccc1-c1ccc(cc1)-c1scc2occc12)-c1ccco1,0.5770000000000001,1.928287212676,-7.5716,9.1486,1.83422997821599,0.0,2.8380212655284787
[nH]1c2ccoc2c2c1c1CC(=Cc1c1=C[SiH2]C=c21)c1nccc2nsnc12,3.097,0.923605746967,-8.3714,12.4684,4.782321128491085,0.0,4.403582372094432
c1cnc(s1)-c1sc(-c2ccc(-c3nccc4nsnc34)c3c[SiH2]cc23)c2[nH]ccc12,3.112,0.853820264485,-8.5939,12.674120264485,7.047775970562271,0.0,4.146260031145822
c1sc(-c2ccc(-c3[SiH2]c(cc3)-c3nccc4nsnc34)c3cscc23)c2occc12,3.59,0.985622114236,-8.5448,13.1348,7.08150650898765,0.0,4.175788070848054
[nH]1c(cc2cnc3c(c4nsnc4c4ccc5ccccc5c34)c12)-c1cncc2nsnc12,1.695,1.018167325932,-8.8933,11.5883,0.0,15.547185453505406,3.4186732132302886
c1ccc(-c2cc3c(o2)c2sc4ccc5c[nH]cc5c4c2c2=C[SiH2]C=c32)c2cocc12,4.476,1.39914769203,-7.8071,13.2831,2.126565203479801,0.0,4.184456060922497
[nH]1cccc1C1=Cc2c([SiH2]1)c1c3c[nH]cc3c3ccncc3c1c1c[nH]cc21,2.978,1.651164670416,-7.2769,11.2549,0.2618202323737539,0.0,4.148027874332993
c1cc2c3cocc3c3c([se]c4cc(-c5ncncn5)c5cscc5c34)c2c2=C[SiH2]C=c12,4.657,1.2152026486399998,-8.5118,14.1688,7.20053063012233,0.0,4.611977607780552
c1cc2sc3c4oc(cc4c4cocc4c3c2[se]1)-c1scc2C=C[SiH2]c12,3.985,0.807370508001,-7.9903,12.897070508001,0.0,0.0,4.868537181771353
c1sc(c2Cccc12)-c1ccc(-c2ccc(o2)-c2scc3occc23)c2nsnc12,2.377,1.227992612077,-8.4107,11.7877,6.305824019324708,0.0,3.73948480196896
c1ccc(o1)-c1cc2cnc3c4c5cscc5ccc4c4ccccc4c3c2o1,2.826,2.091748739421,-7.685,11.511,2.0647360188164563,0.0,3.0232633300092893
c1sc(-c2cc3c4cscc4c4cc5ccccc5cc4c3c3nsnc23)c2nccnc12,1.351,1.097766659766,-8.6368,10.9878,8.338540577160034,0.0,3.374815870572945
[nH]1ccc2c1c1c(c3oc(cc3c3=CCC=c13)-c1scc3ccsc13)c1=CCC=c21,1.777,1.308151572391,-7.6493,10.4263,0.6299617095132637,0.0,4.234040186584345
[nH]1c(cc2c1c1ccc3cccnc3c1c1ccccc21)-c1ccco1,3.683,2.171116026561,-7.4799,12.1629,1.5119212609633064,0.0,2.5011466492269747
[nH]1ccc2ncc3c4cnc(cc4c4=C[SiH2]C=c4c3c12)-c1cccc2cocc12,6.089,1.534721066598,-8.1679,15.2569,4.585397147825471,0.0,3.9714368048103497
c1cc2cc3c(cc2s1)c1c2cscc2c(cc1c1=CCC=c31)-c1cccc2cocc12,2.625,1.70111949727,-7.782999999999999,11.408,2.5772243005272086,0.0,3.64179491547286
c1cc2[se]c3c4[se]c(cc4c4=CCC=c4c3c2o1)-c1scc2C=CCc12,1.344,2.183315457794,-7.6247,9.9687,1.8173523350062628,0.0,4.801862625558335
[nH]1c2cc(-c3cccc4=CCC=c34)c3cocc3c2c2c1ccc1=C[SiH2]C=c21,2.455,1.367866086782,-7.4922,10.9472,0.0,0.0,4.226036116091234
c1cc2cnc3c(sc4cc(-c5scc6ccsc56)c5nsnc5c34)c2o1,1.304,1.4802993423609998,-8.4363,10.7403,6.369792844957793,0.0,3.694384081496141
C1C=CC=C1C1=Cc2c(C1)c1c3c[nH]cc3c3C=C[SiH2]c3c1c1cscc21,3.875,1.42515015247,-7.542999999999999,12.418,0.6012448711400248,0.0,4.649566987479048
C1C=c2c3c4CC=Cc4oc3c3c4c[nH]cc4c(cc3c2=C1)-c1scc2sccc12,3.133,1.486903588373,-7.5534,11.6864,0.9468496775491616,0.0,4.2275448019689605
[nH]1c(ccc1-c1ncc(s1)-c1cccc2nsnc12)-c1ccco1,1.63,1.282469254102,-8.467,11.097,6.817680314068559,0.0,2.965117419374634
c1sc(-c2cc3ncc4c(c5nsnc5c5ccc6ccccc6c45)c3o2)c2occc12,1.194,1.733330677506,-8.2551,10.4491,4.751494124592068,0.0,3.414467030857475
c1ccc(cc1)-c1cc2oc3c(c4cocc4c4ccncc34)c2c2cscc12,2.364,2.125481654505,-7.7537,11.1177,2.195589946972253,0.0,3.1071121363753376
c1cc2c(s1)c1c3nsnc3c3cc(-c4ncncn4)c4cocc4c3c1c1=CCC=c21,4.694,1.298098098103,-8.5725,14.2665,7.6989771645569665,0.0,4.052102607780552
[SiH2]1C=CC=C1c1ccc2c3sc4cccnc4c3ncc2c1,3.109,2.030911199425,-7.945,12.054,2.883704075622532,0.0,3.578847133410533
c1cc2sc3c(oc4cc(-c5cccc6cocc56)c5cscc5c34)c2[se]1,0.469,1.959850143232,-7.8253,9.2943,2.624858779923304,0.0,3.9165174148294737
c1sc(-c2cc3c(s2)c2oc4ccccc4c2c2=C[SiH2]C=c32)c2C=C[SiH2]c12,0.731,1.389885848735,-8.0488,9.7798,3.7188309462919937,0.0,4.574093483205543
[nH]1cccc1-c1ccc2c3[se]c4ccc5=CCC=c5c4c3c3=C[SiH2]C=c3c2c1,3.518,1.4743580440380002,-7.8289,12.3469,2.490451452723219,0.0,4.478375676530796
c1ccc(nc1)-c1[SiH2]c(cc1)-c1ncc(s1)-c1nccc2nsnc12,3.657,1.2536292222660002,-8.761000000000001,13.418,9.439459160376272,13.18510401601941,3.806864159253565
c1ccc(s1)-c1cc2cc3c4c[nH]cc4c4ccsc4c3cc2[se]1,4.59,2.061365053521,-7.5522,13.1422,1.746092850523024,0.0,3.6284058809130952
[nH]1c2cc(-c3ccccc3)c3=CCC=c3c2c2c1c1c3c[nH]cc3ccc1c1=CCC=c21,3.0860000000000003,1.604644314202,-7.1818,11.2678,0.0,0.0,3.816210300088244
[nH]1cccc1-c1ccc(s1)-c1sc(-c2scc3occc23)c2cc[se]c12,0.307,1.311604056054,-8.0745,9.3815,3.722195171524011,0.0,3.9485685427180983
c1sc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccoc23)c2sccc12,0.7440000000000001,1.091169302532,-8.2331,9.9771,4.2644057242119935,0.0,3.943067030857475
c1sc(c2C=C[SiH2]c12)-c1cc2c3c[nH]cc3c3c4ccccc4c4cocc4c3c2cn1,3.835,2.019025630088,-7.485,12.32,1.5800951840067148,0.0,4.049080973165168
c1Cc2c(c1)c1ccccc1c1c3-[o]cc-c3c3cocc3c21,0.778,2.232401811213,-7.3962,9.1742,1.305546152082769,0.0,3.233652147555773
c1cnc(s1)-c1sc(-c2sc(-c3scc4[nH]ccc34)c3sccc23)c2cc[nH]c12,5.096,1.047513218839,-8.0866,14.1826,2.5767240708311827,0.0,3.7730739400888655
c1ccc(s1)-c1ccc(s1)-c1ccc(nc1)-c1scc2[se]ccc12,2.134,1.743521981837,-8.0549,11.1889,3.791364914603554,0.0,3.2832943424515566
c1ccc(-c2cc3ccc4c5c6cscc6ccc5c5nsnc5c4c3cn2)c2cscc12,3.3080000000000003,1.367908855935,-8.3497,12.6577,5.870937342379922,0.0,3.373712374069449
c1cc2c3c[nH]cc3c3c4[SiH2]C(=Cc4c4=C[SiH2]C=c4c3c2[se]1)c1scc2ccsc12,3.947,0.4713653759889999,-8.3119,12.844665375989,0.0,0.0,5.231275571199729
c1cc2c(o1)c1cc3[se]c(cc3cc1c1=C[SiH2]C=c21)-c1cccc2nsnc12,1.279,1.231743620835,-8.449,10.728,6.646966062808659,0.0,4.326986116091234
c1ccc(cc1)-c1sc(-c2Cc(cc2)-c2cccc3nsnc23)c2ccoc12,0.369,1.115201269579,-8.3671,9.7361,5.662759927019887,0.0,3.238686665541783
c1sc(-c2ccc(-c3ncc(s3)-c3scc4[se]ccc34)c3c[nH]cc23)c2[se]ccc12,4.757,1.387516845102,-8.086,13.843,3.972840635528169,0.0,4.380892494276653
c1sc(-c2cc3cc4cnc5cccnc5c4cc3c3cocc23)c2cc[se]c12,0.5479999999999999,1.701798157776,-7.9837,9.5317,3.502426211934307,0.0,3.6966161151551775
c1sc(-c2cc3c(s2)c2cnc4ccc5nsnc5c4c2c2=CCC=c32)c2CC=Cc12,2.421,1.506578429827,-8.2336,11.6546,5.00727023382692,0.0,4.002621817746318
c1cnc2c(c1)sc1c2cnc2cc(-c3cccc4=CCC=c34)c3cocc3c12,1.7619999999999998,1.664917906759,-7.8843,10.6463,3.035773000978776,0.0,3.507186406932366
c1cnc(s1)-c1cc2c3c[nH]cc3c3ccc4ccccc4c3c2c2cscc12,3.838,1.682462375795,-7.8013,12.6393,2.650518334972843,0.0,3.046769961309024
c1ccc(s1)-c1ccc(-c2ncc(-c3scc4nccnc34)c3nsnc23)c2ccccc12,2.073,0.945529951208,-8.8027,11.8757,9.993964326859713,17.65739411556119,3.1397207656778408
c1sc(-c2cc3c4cocc4c4c([se]c5ccc6cocc6c45)c3[se]2)c2occc12,3.233,0.010884556593,-9.5242,12.882484556593,0.0,16.991627882948723,4.568587878892036
[nH]1c(cc2ccc3c4c5cocc5ccc4c4=CCC=c4c3c12)-c1scc2occc12,1.599,1.642648634839,-7.6905,10.2895,2.0894330238124144,0.0,3.859949857448552
c1cc2sc3c(cnc4cc(ccc34)-c3ccccn3)c2[se]1,2.899,2.207919782406,-7.7765,11.6755,2.118761120404756,0.0,3.072816364179764
c1cc2[SiH2]c3cc4ccc5cCcc5c4cc3-c2cn1,2.373,2.078141926816,-7.5869,10.9599,1.8253665210673484,0.0,3.9470850261606687
C1C=c2c(cc3occc3c2=C1)-c1cc2[SiH2]C=Cc2[se]1,1.72,2.317448238891,-6.9543,9.6743,0.5570752313544027,0.0,4.78023348769913
c1ncc(s1)-c1ccc2c3[se]c4ccc5cscc5c4c3ccc2c1,2.222,2.080276958992,-7.9147,11.1367,2.6980890426704622,0.0,3.476302928484335
[nH]1c(cc2c3c[nH]cc3c3cc4cc[se]c4cc3c12)-c1nccc2nsnc12,3.989,1.131337252836,-8.4455,13.4345,6.468958806414493,0.0,3.899787764442882
[nH]1c2cc[se]c2c2cnc3cc(-c4scc5CC=Cc45)c4nsnc4c3c12,1.966,1.511471085702,-8.3151,11.2811,5.519993894012892,0.0,4.185890064402123
c1cc2oc3c(c2o1)c1ccccc1c1cc(-c2scc4[se]ccc24)c2nsnc2c31,2.363,1.363948346354,-8.3916,11.7546,6.189854762482539,0.0,3.844538939334408
c1ccc(cc1)-c1cc2cnc3c4c5c[nH]cc5ccc4c4=C[SiH2]C=c4c3c2cn1,3.151,1.34701010277,-7.9413,12.0923,2.8557307135872376,0.0,3.710212494276652
c1cc2cc3c4cocc4c4C=C([SiH2]c4c3cc2[se]1)c1cncc2nsnc12,3.322,1.173573235829,-8.6435,12.9655,8.433384935786602,0.0,4.6153701820253
[nH]1c2-c3sc(cc3[SiH2]c2c2[se]ccc12)-c1scc2occc12,2.266,1.610217412883,-7.7707,11.0367,2.432272295604664,0.0,4.668243636907037
c1sc(-c2cc3c4nsnc4c4c5cnccc5ccc4c3c3c[nH]cc23)c2nccnc12,6.315,1.1690317647589998,-8.4534,15.7684,6.615754311602719,0.0,3.609168318125393
c1cc2oc3c(sc4cc(-c5scc6ccsc56)c5ccccc5c34)c2[se]1,1.7819999999999998,1.976042573387,-7.8085,10.5905,2.551581460999912,0.0,3.71644049175255
c1cc2c3cscc3c3c(c4c[nH]cc4c4ccc5nsnc5c34)c2c2cscc12,4.877,1.456295835249,-8.0399,13.916899999999998,3.763284132602225,0.0,3.550861725045883
c1sc(-c2cc3c(s2)c2cnc4ccc5cscc5c4c2c2=C[SiH2]C=c32)c2[se]ccc12,8.887,0.018848890747,-8.9863,18.006548890747002,0.0,29.23366635561814,4.529965242063936
c1sc(-c2cc3cc4c(ccc5=C[SiH2]C=c45)cc3c3cocc23)c2ccoc12,1.514,1.610485661136,-7.9469,10.4609,3.336235765923538,0.0,4.141574577629696
c1sc(-c2ccc(o2)-c2ccc(cn2)-c2cccc3c[nH]cc23)c2cc[nH]c12,3.017,1.852633185641,-7.4045,11.421499999999998,1.242097360668616,0.0,3.1535113908165098
c1ccc([se]1)-c1ccc2c(c1)oc1c2c2nsnc2c2ccc3=C[SiH2]C=c3c12,0.953,1.241562028369,-8.4565,10.4095,6.719016066662849,0.0,4.271959193014312
c1sc(-c2ccc([se]2)-c2ccc([se]2)-c2cccc3cCcc23)c2ccsc12,2.405,1.277032394369,-8.1392,11.5442,4.128832313295483,0.0,4.188941346453406
c1cc2ncc3cc(-c4ccccn4)c4=C[SiH2]C=c4c3c2s1,2.307,1.597301146239,-8.1842,11.4912,4.629263324723109,0.0,3.608719161382561
c1sc(C2=Cc3c(C2)c2c(ccc4=CCC=c24)c2=CCC=c32)c2nccnc12,2.681,0.84219085492,-8.306000000000001,11.943590854919998,3.3763704418394043,0.0,4.180867984223102
c1cc2c3cocc3c3c4oc(cc4c4cocc4c3c2[se]1)-c1nccc2nsnc12,1.527,1.191576348779,-8.6508,11.1778,8.496844736574149,0.0,4.186276904594953
[nH]1ccc2sc3cc(sc3c12)-c1ncncn1,4.388999999999999,2.111146093783,-8.2042,13.5932,3.438987745352218,0.0,3.304505495867705
c1sc(-c2cc3ccc4cc5ccc6nsnc6c5cc4c3cn2)c2[nH]ccc12,0.682,1.454320924355,-8.1418,9.8238,4.422146781846001,0.0,3.2343264599827632
[nH]1c(ccc1-c1scc2[nH]ccc12)-c1Cc(cc1)-c1scc2[nH]ccc12,2.702,1.3881574698339998,-7.3555,11.0575,0.0,0.0,3.84490700425656
c1cc2c3c[nH]cc3c3c(ccc4cc(-c5cncs5)c5=C[SiH2]C=c5c34)c2[se]1,5.156000000000001,1.535180881303,-8.0088,14.1648,3.644218208714744,0.0,4.504821830376949
c1ccc([se]1)C1=Cc2c(C1)c1cnc3cccnc3c1c1=CCC=c21,2.845,0.330792940874,-8.965,12.255192940874,0.0,25.371873204738,4.025029697715103
c1sc(-c2cc3c4nsnc4c4ccc5ccccc5c4c3[se]2)c2ccsc12,1.865,1.5258555384369998,-8.3304,11.1954,5.596372574951197,0.0,3.5912295226846407
c1sc(-c2cc3c4c[nH]cc4c4c(c5nsnc5c5ccc6cocc6c45)c3o2)c2ccsc12,5.421,1.379229899503,-8.0923,14.5133,4.0029561211059335,0.0,3.9464114091650977
[SiH2]1C=Cc2[se]c3c(sc4cc(cnc34)-c3cccc4cocc34)c12,1.616,1.951519123148,-7.9227,10.5387,2.9570849707049245,0.0,4.224138573220786
[nH]1c(ccc1-c1ccc(cc1)-c1scc2occc12)-c1nccs1,2.5810000000000004,1.937199128361,-7.7848,11.3658,2.517427590749858,0.0,2.981903957836172
c1ccc(C2=Cc3c(C2)c2cnc4ccc5=C[SiH2]C=c5c4c2c2cocc32)c2c[nH]cc12,3.117,1.708452897043,-7.5483,11.6653,1.5645255245416316,0.0,4.293764146242091
C1C=Cc2ccc3c(c12)c1=C[SiH2]C=c1c1cc(-c2cncs2)c2ccccc2c31,2.79,1.7245176091,-7.9134,11.7034,3.1661763328300228,0.0,3.8036834891604814
c1ccc(nc1)-c1ccc(cn1)-c1sc(c2Cccc12)-c1nccc2nsnc12,1.062,1.234625317185,-8.6437,10.7057,8.396664420683289,0.0,3.2618643910172462
c1ccc(s1)-c1ccc(-c2ccc(-c3nccc4nsnc34)c3c[SiH2]cc23)c2c[SiH2]cc12,1.575,0.932345393614,-8.5172,11.092200000000002,6.5317426804466505,0.0,4.359800203934398
c1cc2c3c[nH]cc3c3c4cnc(cc4c4ccccc4c3c2[se]1)-c1ncncn1,5.391,1.696190768879,-8.1098,14.5008,4.114624885769458,0.0,3.551930955815113
c1ccc(o1)-c1ccc(-c2sc(-c3scc4cc[SiH2]c34)c3[se]ccc23)c2c[SiH2]cc12,2.127,1.103297116496,-8.2721,11.3991,4.697131845880081,0.0,4.988618648122807
[nH]1cccc1-c1ccc2c(c1)[nH]c1c3[nH]ccc3c3=C[SiH2]C=c3c21,5.896,1.60530831111,-7.327999999999999,14.224,0.3045406491284002,0.0,3.854725111682326
[nH]1c(ccc1-c1ccc(-c2cccc3nsnc23)c2c[SiH2]cc12)-c1scc2Cccc12,3.419,1.02434706519,-8.2216,12.6406,3.785047019829764,0.0,4.096890304098675
[SiH2]1C=Cc2ncc3cc(-c4cccc5cscc45)c4c[nH]cc4c3c12,4.955,1.908448274736,-7.5631,13.5181,1.8046513559003867,0.0,3.97752631309972
c1cc2c3cscc3c3c4CC(=Cc4cnc3c2s1)c1nccc2nsnc12,2.7460000000000004,1.340761531138,-8.7479,12.4939,9.085370962203909,0.0,3.651285566640685
c1ccc(s1)-c1cc2[se]c3c4cnccc4[se]c3c2c2=C[SiH2]C=c12,3.115,1.354633637074,-8.3803,12.4953,6.106503238527553,0.0,4.586971265528479
[nH]1c(cc2sc3c4ccccc4[se]c3c12)-c1scc2nccnc12,1.252,1.267442215212,-8.5461,10.798099999999998,7.499840092875919,0.0,3.6233885732207862
c1ccc([se]1)-c1cc2c3nsnc3c3c(sc4ccc5=C[SiH2]C=c5c34)c2s1,2.419,1.512956119714,-8.185,11.604,4.699693993901258,0.0,4.567192628504689
c1cc2c3cocc3c3c([se]c4cc(-c5cccc6=CCC=c56)c5cscc5c34)c2cn1,4.026,1.643900030366,-7.9392,12.9652,3.302881841032672,0.0,4.093630973165167
c1ncc(s1)-c1ccc(-c2scc3ccsc23)c2cscc12,3.029,1.542638210286,-8.2072,12.2362,4.816863637630726,0.0,3.391731049494449
[nH]1c2ccoc2c2[nH]c3cc(-c4cccc5cscc45)c4nsnc4c3c12,2.155,1.5943493099360002,-7.9315,11.0865,3.248123929908838,0.0,3.498662713974773
c1sc(-c2sc(-c3sc(-c4ccccn4)c4[se]ccc34)c3sccc23)c2ccCc12,2.347,1.199010258809,-8.1954,11.5424,4.358346428472101,0.0,4.006383263507421
c1cc2c3nsnc3c3c4oc(cc4c4cscc4c3c2[se]1)-c1scc2nccnc12,0.857,1.215390633089,-8.5921,10.4491,7.935814347451785,0.0,4.156020825190486
